review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
niacinemade bantu cerah kulit biar kusam tipe kulit normal,"{'classified_text': 'niacinemade bantu cerah [4] kulit biar kusam [-3] tipe kulit normal [-1]', 'tweet_text': ' niacinemade bantu cerah kulit biar kusam tipe kulit normal', 'sentence_score': ['niacinemade bantu cerah [4] kulit biar kusam [-3] tipe kulit normal [-1]'], 'max_positive': 4, 'max_negative': -3, 'kelas': 'positif'}",niacinemade bantu cerah [4] kulit biar kusam [-3] tipe kulit normal [-1], niacinemade bantu cerah kulit biar kusam tipe kulit normal,['niacinemade bantu cerah [4] kulit biar kusam [-3] tipe kulit normal [-1]'],4,-3,positif
matt kering smooth banget,"{'classified_text': 'matt kering smooth banget', 'tweet_text': ' matt kering smooth banget', 'sentence_score': ['matt kering smooth banget'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",matt kering smooth banget, matt kering smooth banget,['matt kering smooth banget'],1,-1,netral
perih mata,"{'classified_text': 'perih [-4] mata', 'tweet_text': ' perih mata', 'sentence_score': ['perih [-4] mata'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",perih [-4] mata, perih mata,['perih [-4] mata'],1,-4,negatif
sesuai order,"{'classified_text': 'sesuai [3] order', 'tweet_text': ' sesuai order', 'sentence_score': ['sesuai [3] order'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",sesuai [3] order, sesuai order,['sesuai [3] order'],3,-1,positif
yeayyy finally packing aman rapi lumayan potong harga terima kasih seller,"{'classified_text': 'yeay finally packing aman [4] rapi [5] lumayan [2] potong [-1] harga terima kasih [4] seller', 'tweet_text': ' yeay finally packing aman rapi lumayan potong harga terima kasih seller', 'sentence_score': ['yeay finally packing aman [4] rapi [5] lumayan [2] potong [-1] harga terima kasih [4] seller'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",yeay finally packing aman [4] rapi [5] lumayan [2] potong [-1] harga terima kasih [4] seller, yeay finally packing aman rapi lumayan potong harga terima kasih seller,['yeay finally packing aman [4] rapi [5] lumayan [2] potong [-1] harga terima kasih [4] seller'],5,-1,positif
kirim lambat sungguh kecewa pakai jasa rugi konsumen,"{'classified_text': 'kirim lambat [-4] sungguh kecewa [-4] pakai jasa rugi [-4] konsumen', 'tweet_text': ' kirim lambat sungguh kecewa pakai jasa rugi konsumen', 'sentence_score': ['kirim lambat [-4] sungguh kecewa [-4] pakai jasa rugi [-4] konsumen'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",kirim lambat [-4] sungguh kecewa [-4] pakai jasa rugi [-4] konsumen, kirim lambat sungguh kecewa pakai jasa rugi konsumen,['kirim lambat [-4] sungguh kecewa [-4] pakai jasa rugi [-4] konsumen'],1,-4,negatif
kalo beli ofc store nya aman ya salah lipstick terima kondisi patah somplak,"{'classified_text': 'kalo beli ofc store nya aman [4] ya salah [-4] lipstick terima kondisi patah somplak', 'tweet_text': ' kalo beli ofc store nya aman ya salah lipstick terima kondisi patah somplak', 'sentence_score': ['kalo beli ofc store nya aman [4] ya salah [-4] lipstick terima kondisi patah somplak'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",kalo beli ofc store nya aman [4] ya salah [-4] lipstick terima kondisi patah somplak, kalo beli ofc store nya aman ya salah lipstick terima kondisi patah somplak,['kalo beli ofc store nya aman [4] ya salah [-4] lipstick terima kondisi patah somplak'],4,-4,netral
salah checkout dibatalin,"{'classified_text': 'salah [-4] checkout dibatalin', 'tweet_text': ' salah checkout dibatalin', 'sentence_score': ['salah [-4] checkout dibatalin'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",salah [-4] checkout dibatalin, salah checkout dibatalin,['salah [-4] checkout dibatalin'],1,-4,negatif
monmaap nih ya dalem plastik segel jmbut nya takut muka hitam metalik,"{'classified_text': 'monmaap nih ya dalem plastik segel jmbut nya takut [-3] muka hitam metalik', 'tweet_text': ' monmaap nih ya dalem plastik segel jmbut nya takut muka hitam metalik', 'sentence_score': ['monmaap nih ya dalem plastik segel jmbut nya takut [-3] muka hitam metalik'], 'max_positive': 1, 'max_negative': -3, 'kelas': 'negatif'}",monmaap nih ya dalem plastik segel jmbut nya takut [-3] muka hitam metalik, monmaap nih ya dalem plastik segel jmbut nya takut muka hitam metalik,['monmaap nih ya dalem plastik segel jmbut nya takut [-3] muka hitam metalik'],1,-3,negatif
coba hangover mascara nya moga sesuai harap ya kalo omega butter nya best,"{'classified_text': 'coba hangover mascara nya moga sesuai [3] harap ya kalo omega butter nya best', 'tweet_text': ' coba hangover mascara nya moga sesuai harap ya kalo omega butter nya best', 'sentence_score': ['coba hangover mascara nya moga sesuai [3] harap ya kalo omega butter nya best'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",coba hangover mascara nya moga sesuai [3] harap ya kalo omega butter nya best, coba hangover mascara nya moga sesuai harap ya kalo omega butter nya best,['coba hangover mascara nya moga sesuai [3] harap ya kalo omega butter nya best'],3,-1,positif
unboxing bakuchiolnya tumoah banget nyerap bungkus kali oackingnya diupgrade ya min biar jadi rugi ulang,"{'classified_text': 'unboxing bakuchiolnya tumoah banget nyerap bungkus kali oackingnya diupgrade ya min biar jadi rugi [-4] ulang', 'tweet_text': ' unboxing bakuchiolnya tumoah banget nyerap bungkus kali oackingnya diupgrade ya min biar jadi rugi ulang', 'sentence_score': ['unboxing bakuchiolnya tumoah banget nyerap bungkus kali oackingnya diupgrade ya min biar jadi rugi [-4] ulang'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",unboxing bakuchiolnya tumoah banget nyerap bungkus kali oackingnya diupgrade ya min biar jadi rugi [-4] ulang, unboxing bakuchiolnya tumoah banget nyerap bungkus kali oackingnya diupgrade ya min biar jadi rugi ulang,['unboxing bakuchiolnya tumoah banget nyerap bungkus kali oackingnya diupgrade ya min biar jadi rugi [-4] ulang'],1,-4,negatif
pilih opsi bundle kirim produk kecewa banget,"{'classified_text': 'pilih opsi bundle kirim produk kecewa [-4] banget', 'tweet_text': ' pilih opsi bundle kirim produk kecewa banget', 'sentence_score': ['pilih opsi bundle kirim produk kecewa [-4] banget'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",pilih opsi bundle kirim produk kecewa [-4] banget, pilih opsi bundle kirim produk kecewa banget,['pilih opsi bundle kirim produk kecewa [-4] banget'],1,-4,negatif
tipe kulit minyak tipe kulit sensitif,"{'classified_text': 'tipe kulit minyak tipe kulit sensitif [-2]', 'tweet_text': ' tipe kulit minyak tipe kulit sensitif', 'sentence_score': ['tipe kulit minyak tipe kulit sensitif [-2]'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",tipe kulit minyak tipe kulit sensitif [-2], tipe kulit minyak tipe kulit sensitif,['tipe kulit minyak tipe kulit sensitif [-2]'],1,-2,negatif
tipe kulit minyak kulit jerawat moga cocok rangkai terima kasih,"{'classified_text': 'tipe kulit minyak kulit jerawat moga cocok [3] rangkai terima kasih [4]', 'tweet_text': ' tipe kulit minyak kulit jerawat moga cocok rangkai terima kasih', 'sentence_score': ['tipe kulit minyak kulit jerawat moga cocok [3] rangkai terima kasih [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit minyak kulit jerawat moga cocok [3] rangkai terima kasih [4], tipe kulit minyak kulit jerawat moga cocok rangkai terima kasih,['tipe kulit minyak kulit jerawat moga cocok [3] rangkai terima kasih [4]'],4,-1,positif
barang hilang kirim,"{'classified_text': 'barang hilang [-3] kirim', 'tweet_text': ' barang hilang kirim', 'sentence_score': ['barang hilang [-3] kirim'], 'max_positive': 1, 'max_negative': -3, 'kelas': 'negatif'}",barang hilang [-3] kirim, barang hilang kirim,['barang hilang [-3] kirim'],1,-3,negatif
terima kasih terima cocok,"{'classified_text': 'terima kasih [4] terima cocok [3]', 'tweet_text': ' terima kasih terima cocok', 'sentence_score': ['terima kasih [4] terima cocok [3]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",terima kasih [4] terima cocok [3], terima kasih terima cocok,['terima kasih [4] terima cocok [3]'],4,-1,positif
free gift kirim nya,"{'classified_text': 'free gift kirim nya', 'tweet_text': ' free gift kirim nya', 'sentence_score': ['free gift kirim nya'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",free gift kirim nya, free gift kirim nya,['free gift kirim nya'],1,-1,netral
perih burning sensation pakai minggu rutin pagi malam kayak cocok kulit bantu,"{'classified_text': 'perih [-4] burning sensation pakai minggu rutin pagi malam kayak cocok [3] kulit bantu', 'tweet_text': ' perih burning sensation pakai minggu rutin pagi malam kayak cocok kulit bantu', 'sentence_score': ['perih [-4] burning sensation pakai minggu rutin pagi malam kayak cocok [3] kulit bantu'], 'max_positive': 3, 'max_negative': -4, 'kelas': 'negatif'}",perih [-4] burning sensation pakai minggu rutin pagi malam kayak cocok [3] kulit bantu, perih burning sensation pakai minggu rutin pagi malam kayak cocok kulit bantu,['perih [-4] burning sensation pakai minggu rutin pagi malam kayak cocok [3] kulit bantu'],3,-4,negatif
bagus jatuh bikin bibir kering pakai lipstick pakai lipbalm warna pigmented banget merah queennya bagus banget,"{'classified_text': 'bagus [4] jatuh [-3] bikin bibir kering pakai lipstick pakai lipbalm warna pigmented banget merah queennya bagus [5] banget', 'tweet_text': ' bagus jatuh bikin bibir kering pakai lipstick pakai lipbalm warna pigmented banget merah queennya bagus banget', 'sentence_score': ['bagus [4] jatuh [-3] bikin bibir kering pakai lipstick pakai lipbalm warna pigmented banget merah queennya bagus [5] banget'], 'max_positive': 5, 'max_negative': -3, 'kelas': 'positif'}",bagus [4] jatuh [-3] bikin bibir kering pakai lipstick pakai lipbalm warna pigmented banget merah queennya bagus [5] banget, bagus jatuh bikin bibir kering pakai lipstick pakai lipbalm warna pigmented banget merah queennya bagus banget,['bagus [4] jatuh [-3] bikin bibir kering pakai lipstick pakai lipbalm warna pigmented banget merah queennya bagus [5] banget'],5,-3,positif
tipe kulit kering under tone kulit cool,"{'classified_text': 'tipe kulit kering under tone kulit cool', 'tweet_text': ' tipe kulit kering under tone kulit cool', 'sentence_score': ['tipe kulit kering under tone kulit cool'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",tipe kulit kering under tone kulit cool, tipe kulit kering under tone kulit cool,['tipe kulit kering under tone kulit cool'],1,-1,netral
terima kasih,"{'classified_text': 'terima kasih [4]', 'tweet_text': ' terima kasih', 'sentence_score': ['terima kasih [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",terima kasih [4], terima kasih,['terima kasih [4]'],4,-1,positif
packaging aman barang kondisi,"{'classified_text': 'packaging aman [4] barang kondisi', 'tweet_text': ' packaging aman barang kondisi', 'sentence_score': ['packaging aman [4] barang kondisi'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",packaging aman [4] barang kondisi, packaging aman barang kondisi,['packaging aman [4] barang kondisi'],4,-1,positif
tutup pecah,"{'classified_text': 'tutup pecah [-2]', 'tweet_text': ' tutup pecah', 'sentence_score': ['tutup pecah [-2]'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",tutup pecah [-2], tutup pecah,['tutup pecah [-2]'],1,-2,negatif
wajah flek noda hitam,"{'classified_text': 'wajah flek noda hitam', 'tweet_text': ' wajah flek noda hitam', 'sentence_score': ['wajah flek noda hitam'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",wajah flek noda hitam, wajah flek noda hitam,['wajah flek noda hitam'],1,-1,netral
kecewa exp produk hapus mana brand salah suudzon sih exp produk kemas beda asli produk percaya produk expired mohon perhati teliti depan,"{'classified_text': 'kecewa [-3] exp produk hapus mana [-4] brand salah [-4] suudzon sih exp produk kemas beda asli [4] produk percaya [4] produk expired mohon [1] perhati teliti depan', 'tweet_text': ' kecewa exp produk hapus mana brand salah suudzon sih exp produk kemas beda asli produk percaya produk expired mohon perhati teliti depan', 'sentence_score': ['kecewa [-3] exp produk hapus mana [-4] brand salah [-4] suudzon sih exp produk kemas beda asli [4] produk percaya [4] produk expired mohon [1] perhati teliti depan'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",kecewa [-3] exp produk hapus mana [-4] brand salah [-4] suudzon sih exp produk kemas beda asli [4] produk percaya [4] produk expired mohon [1] perhati teliti depan, kecewa exp produk hapus mana brand salah suudzon sih exp produk kemas beda asli produk percaya produk expired mohon perhati teliti depan,['kecewa [-3] exp produk hapus mana [-4] brand salah [-4] suudzon sih exp produk kemas beda asli [4] produk percaya [4] produk expired mohon [1] perhati teliti depan'],4,-4,netral
produk parah layan muas helpfull customer oriented hati belanja salah fatal,"{'classified_text': 'produk parah [-5] layan muas helpfull customer oriented hati belanja salah [-4] fatal', 'tweet_text': ' produk parah layan muas helpfull customer oriented hati belanja salah fatal', 'sentence_score': ['produk parah [-5] layan muas helpfull customer oriented hati belanja salah [-4] fatal'], 'max_positive': 1, 'max_negative': -5, 'kelas': 'negatif'}",produk parah [-5] layan muas helpfull customer oriented hati belanja salah [-4] fatal, produk parah layan muas helpfull customer oriented hati belanja salah fatal,['produk parah [-5] layan muas helpfull customer oriented hati belanja salah [-4] fatal'],1,-5,negatif
paket masalah barang dalam masalah buka tutup botol pecah isi serum bocor,"{'classified_text': 'paket masalah [-4] barang dalam masalah [-4] buka tutup botol pecah [-2] isi serum bocor [-3]', 'tweet_text': ' paket masalah barang dalam masalah buka tutup botol pecah isi serum bocor', 'sentence_score': ['paket masalah [-4] barang dalam masalah [-4] buka tutup botol pecah [-2] isi serum bocor [-3]'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",paket masalah [-4] barang dalam masalah [-4] buka tutup botol pecah [-2] isi serum bocor [-3], paket masalah barang dalam masalah buka tutup botol pecah isi serum bocor,['paket masalah [-4] barang dalam masalah [-4] buka tutup botol pecah [-2] isi serum bocor [-3]'],1,-4,negatif
tipe kulit minyak kulit pori packing rapi,"{'classified_text': 'tipe kulit minyak kulit pori packing rapi [4]', 'tweet_text': ' tipe kulit minyak kulit pori packing rapi', 'sentence_score': ['tipe kulit minyak kulit pori packing rapi [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit minyak kulit pori packing rapi [4], tipe kulit minyak kulit pori packing rapi,['tipe kulit minyak kulit pori packing rapi [4]'],4,-1,positif
thank you kak barang terima kasih bonus,"{'classified_text': 'thank you kak barang terima kasih [4] bonus [4]', 'tweet_text': ' thank you kak barang terima kasih bonus', 'sentence_score': ['thank you kak barang terima kasih [4] bonus [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",thank you kak barang terima kasih [4] bonus [4], thank you kak barang terima kasih bonus,['thank you kak barang terima kasih [4] bonus [4]'],4,-1,positif
bagus banget bersihin muka habis pakai pakai up super tebal pakai muka asa bersih banget telah halus glowing warna kemas lucu banget thanks seller,"{'classified_text': 'bagus [5] banget bersihin muka habis pakai pakai up super [4] tebal pakai muka asa bersih [6] banget telah halus [3] glowing warna kemas lucu [5] banget thanks seller', 'tweet_text': ' bagus banget bersihin muka habis pakai pakai up super tebal pakai muka asa bersih banget telah halus glowing warna kemas lucu banget thanks seller', 'sentence_score': ['bagus [5] banget bersihin muka habis pakai pakai up super [4] tebal pakai muka asa bersih [6] banget telah halus [3] glowing warna kemas lucu [5] banget thanks seller'], 'max_positive': 6, 'max_negative': -1, 'kelas': 'positif'}",bagus [5] banget bersihin muka habis pakai pakai up super [4] tebal pakai muka asa bersih [6] banget telah halus [3] glowing warna kemas lucu [5] banget thanks seller, bagus banget bersihin muka habis pakai pakai up super tebal pakai muka asa bersih banget telah halus glowing warna kemas lucu banget thanks seller,['bagus [5] banget bersihin muka habis pakai pakai up super [4] tebal pakai muka asa bersih [6] banget telah halus [3] glowing warna kemas lucu [5] banget thanks seller'],6,-1,positif
